cantGimnasios,cantPokeparadas,tamMochila,distancia,tamCamino,tiempo
5,4,12,1511,6,25359
5,4,12,1511,6,25550
5,4,12,1511,6,25457
5,4,12,1511,6,25849
5,4,12,1511,6,25594
5,4,12,1511,6,29501
10,0,12,2185,10,86666
10,0,12,2185,10,68560
10,0,12,2185,10,67079
10,0,12,2185,10,67503
10,0,12,2185,10,66265
10,0,12,2185,10,67293
10,0,12,2185,10,67240
10,0,12,2185,10,67496
10,0,12,2185,10,66607
10,0,12,2185,10,66880
10,0,12,2185,10,66630
10,0,12,2185,10,67412
10,0,12,2185,10,66963
10,0,12,2185,10,66990
10,0,12,2185,10,66535
10,0,12,2185,10,66871
10,0,12,2185,10,67541
10,0,12,2185,10,66944
10,0,12,2185,10,67637
10,0,12,2185,10,67363
10,0,12,2185,10,67268
10,0,12,2185,10,66601
10,0,12,2185,10,67678
10,0,12,2185,10,67452
10,0,12,2185,10,67342
10,0,12,2185,10,66913
10,0,12,2185,10,77693
10,0,12,2185,10,65317
10,0,12,2185,10,65518
10,0,12,2185,10,64959
10,0,12,2185,10,67342
10,0,12,2185,10,65475
10,0,12,2185,10,79255
10,0,12,2185,10,67498
10,0,12,2185,10,66703
10,0,12,2185,10,68186
10,0,12,2185,10,67204
10,0,12,2185,10,67227
10,0,12,2185,10,66761
10,0,12,2185,10,67229
10,0,12,2185,10,67732
10,0,12,2185,10,66464
10,0,12,2185,10,66655
10,0,12,2185,10,67927
10,0,12,2185,10,66861
10,0,12,2185,10,66739
10,0,12,2185,10,66815
10,0,12,2185,10,79182
10,0,12,2185,10,78384
10,0,12,2185,10,67679
10,0,12,2185,10,67215
10,0,12,2185,10,68078
10,0,12,2185,10,89327
10,0,12,2185,10,66696
10,0,12,2185,10,67487
10,0,12,2185,10,68068
10,0,12,2185,10,67674
10,0,12,2185,10,68041
10,0,12,2185,10,68163
10,0,12,2185,10,68397
10,0,12,2185,10,80698
10,0,12,2185,10,69268
10,0,12,2185,10,67310
10,0,12,2185,10,77876
10,0,12,2185,10,77670
10,0,12,2185,10,86051
10,0,12,2185,10,67369
10,0,12,2185,10,66847
10,0,12,2185,10,66946
10,0,12,2185,10,67117
10,0,12,2185,10,66242
10,0,12,2185,10,66860
10,0,12,2185,10,67658
10,0,12,2185,10,66982
10,0,12,2185,10,66806
10,0,12,2185,10,66641
10,0,12,2185,10,66680
10,0,12,2185,10,67926
10,0,12,2185,10,67174
10,0,12,2185,10,92402
10,0,12,2185,10,66798
10,0,12,2185,10,67050
10,0,12,2185,10,68491
10,0,12,2185,10,67339
10,0,12,2185,10,67276
10,0,12,2185,10,66631
10,0,12,2185,10,67045
10,0,12,2185,10,67826
10,0,12,2185,10,67229
10,0,12,2185,10,67526
10,0,12,2185,10,67415
10,0,12,2185,10,68025
10,0,12,2185,10,67304
10,0,12,2185,10,66737
10,0,12,2185,10,66023
10,0,12,2185,10,67240
10,0,12,2185,10,67161
10,0,12,2185,10,66991
10,0,12,2185,10,67233
10,0,12,2185,10,66662
2,9,12,2973,7,12139
2,9,12,2973,7,15827
2,9,12,2973,7,15054
2,9,12,2973,7,15474
2,9,12,2973,7,15253
2,9,12,2973,7,14790
2,9,12,2973,7,15075
2,9,12,2973,7,15007
2,9,12,2973,7,15481
2,9,12,2973,7,14738
2,9,12,2973,7,14503
2,9,12,2973,7,14622
2,9,12,2973,7,14204
2,9,12,2973,7,14995
2,9,12,2973,7,14112
2,9,12,2973,7,14777
2,9,12,2973,7,14393
2,9,12,2973,7,14613
2,9,12,2973,7,14016
2,9,12,2973,7,14693
2,9,12,2973,7,14582
2,9,12,2973,7,14292
2,9,12,2973,7,14647
2,9,12,2973,7,15017
2,9,12,2973,7,14406
2,9,12,2973,7,14531
2,9,12,2973,7,13880
2,9,12,2973,7,14736
2,9,12,2973,7,14379
2,9,12,2973,7,14138
2,9,12,2973,7,14291
2,9,12,2973,7,14748
2,9,12,2973,7,14023
2,9,12,2973,7,14019
2,9,12,2973,7,14348
2,9,12,2973,7,14852
2,9,12,2973,7,14039
2,9,12,2973,7,15132
2,9,12,2973,7,14573
2,9,12,2973,7,14461
2,9,12,2973,7,14033
2,9,12,2973,7,14049
2,9,12,2973,7,14113
2,9,12,2973,7,14328
2,9,12,2973,7,14061
2,9,12,2973,7,14528
2,9,12,2973,7,14478
2,9,12,2973,7,14717
2,9,12,2973,7,14392
2,9,12,2973,7,14509
2,9,12,2973,7,14441
2,9,12,2973,7,14750
2,9,12,2973,7,14012
2,9,12,2973,7,14667
2,9,12,2973,7,14018
2,9,12,2973,7,14169
2,9,12,2973,7,13962
2,9,12,2973,7,14545
2,9,12,2973,7,14123
2,9,12,2973,7,14243
2,9,12,2973,7,14159
2,9,12,2973,7,14564
2,9,12,2973,7,14130
2,9,12,2973,7,14142
2,9,12,2973,7,14171
2,9,12,2973,7,14505
2,9,12,2973,7,13818
2,9,12,2973,7,14306
2,9,12,2973,7,14477
2,9,12,2973,7,14462
2,9,12,2973,7,14088
2,9,12,2973,7,14197
2,9,12,2973,7,14811
2,9,12,2973,7,14103
2,9,12,2973,7,14308
2,9,12,2973,7,14539
2,9,12,2973,7,14236
2,9,12,2973,7,14428
2,9,12,2973,7,14344
2,9,12,2973,7,14896
2,9,12,2973,7,14208
2,9,12,2973,7,14421
2,9,12,2973,7,14319
2,9,12,2973,7,13963
2,9,12,2973,7,14539
2,9,12,2973,7,14245
2,9,12,2973,7,14059
2,9,12,2973,7,14241
2,9,12,2973,7,14093
2,9,12,2973,7,14451
2,9,12,2973,7,13889
2,9,12,2973,7,14869
2,9,12,2973,7,14160
2,9,12,2973,7,14737
2,9,12,2973,7,14424
2,9,12,2973,7,14623
2,9,12,2973,7,14322
2,9,12,2973,7,14432
2,9,12,2973,7,14214
2,9,12,2973,7,14612
6,6,12,4711,11,26684
6,6,12,4711,11,32588
6,6,12,4711,11,31894
6,6,12,4711,11,32179
6,6,12,4711,11,31689
6,6,12,4711,11,31057
6,6,12,4711,11,31996
6,6,12,4711,11,31594
6,6,12,4711,11,31352
6,6,12,4711,11,31333
6,6,12,4711,11,31491
6,6,12,4711,11,32083
6,6,12,4711,11,31864
6,6,12,4711,11,31691
6,6,12,4711,11,31134
6,6,12,4711,11,31301
6,6,12,4711,11,30864
6,6,12,4711,11,31349
6,6,12,4711,11,31559
6,6,12,4711,11,31649
6,6,12,4711,11,31271
6,6,12,4711,11,31631
6,6,12,4711,11,30994
6,6,12,4711,11,31299
6,6,12,4711,11,31232
6,6,12,4711,11,31567
6,6,12,4711,11,31543
6,6,12,4711,11,30914
6,6,12,4711,11,31162
6,6,12,4711,11,31158
6,6,12,4711,11,31605
6,6,12,4711,11,31591
6,6,12,4711,11,31496
6,6,12,4711,11,30934
6,6,12,4711,11,31197
6,6,12,4711,11,31793
6,6,12,4711,11,31799
6,6,12,4711,11,31402
6,6,12,4711,11,30904
6,6,12,4711,11,31093
6,6,12,4711,11,31031
6,6,12,4711,11,30798
6,6,12,4711,11,30964
6,6,12,4711,11,32205
6,6,12,4711,11,31133
6,6,12,4711,11,30738
6,6,12,4711,11,31070
6,6,12,4711,11,31297
6,6,12,4711,11,31479
6,6,12,4711,11,30928
6,6,12,4711,11,30979
6,6,12,4711,11,35765
6,6,12,4711,11,31822
6,6,12,4711,11,31332
6,6,12,4711,11,30999
6,6,12,4711,11,31147
6,6,12,4711,11,31325
6,6,12,4711,11,31264
6,6,12,4711,11,30720
6,6,12,4711,11,30631
6,6,12,4711,11,31747
6,6,12,4711,11,31119
6,6,12,4711,11,31686
6,6,12,4711,11,30895
6,6,12,4711,11,31284
6,6,12,4711,11,31030
6,6,12,4711,11,31481
6,6,12,4711,11,31047
6,6,12,4711,11,30665
6,6,12,4711,11,31699
6,6,12,4711,11,30891
6,6,12,4711,11,31165
6,6,12,4711,11,30638
6,6,12,4711,11,31151
6,6,12,4711,11,31232
6,6,12,4711,11,31031
6,6,12,4711,11,31630
6,6,12,4711,11,32018
6,6,12,4711,11,31813
6,6,12,4711,11,31286
6,6,12,4711,11,31618
6,6,12,4711,11,30345
6,6,12,4711,11,31459
6,6,12,4711,11,30910
6,6,12,4711,11,31590
6,6,12,4711,11,31743
6,6,12,4711,11,30811
6,6,12,4711,11,31089
6,6,12,4711,11,31237
6,6,12,4711,11,31296
6,6,12,4711,11,31642
6,6,12,4711,11,31286
6,6,12,4711,11,30847
6,6,12,4711,11,30994
6,6,12,4711,11,31154
6,6,12,4711,11,31404
6,6,12,4711,11,30950
6,6,12,4711,11,30946
6,6,12,4711,11,31161
6,6,12,4711,11,31392
9,4,12,3002,11,50842
9,4,12,3002,11,59428
9,4,12,3002,11,55176
9,4,12,3002,11,55058
9,4,12,3002,11,54221
9,4,12,3002,11,54215
9,4,12,3002,11,55430
9,4,12,3002,11,55129
9,4,12,3002,11,54145
9,4,12,3002,11,53721
9,4,12,3002,11,54900
9,4,12,3002,11,55067
9,4,12,3002,11,54184
9,4,12,3002,11,53821
9,4,12,3002,11,55527
9,4,12,3002,11,54523
9,4,12,3002,11,54741
9,4,12,3002,11,54533
9,4,12,3002,11,54556
9,4,12,3002,11,54517
9,4,12,3002,11,54572
9,4,12,3002,11,55497
9,4,12,3002,11,54336
9,4,12,3002,11,55070
9,4,12,3002,11,54389
9,4,12,3002,11,54131
9,4,12,3002,11,55103
9,4,12,3002,11,53555
9,4,12,3002,11,53922
9,4,12,3002,11,54630
9,4,12,3002,11,54205
9,4,12,3002,11,53809
9,4,12,3002,11,54358
9,4,12,3002,11,54292
9,4,12,3002,11,61611
9,4,12,3002,11,55274
9,4,12,3002,11,55497
9,4,12,3002,11,54102
9,4,12,3002,11,53933
9,4,12,3002,11,54724
9,4,12,3002,11,54684
9,4,12,3002,11,54445
9,4,12,3002,11,53769
9,4,12,3002,11,54172
9,4,12,3002,11,54420
9,4,12,3002,11,54380
9,4,12,3002,11,54730
9,4,12,3002,11,53980
9,4,12,3002,11,55086
9,4,12,3002,11,54639
9,4,12,3002,11,54428
9,4,12,3002,11,54193
9,4,12,3002,11,55124
9,4,12,3002,11,53843
9,4,12,3002,11,54578
9,4,12,3002,11,53943
9,4,12,3002,11,54312
9,4,12,3002,11,54419
9,4,12,3002,11,54307
9,4,12,3002,11,53723
9,4,12,3002,11,54545
9,4,12,3002,11,54138
9,4,12,3002,11,55213
9,4,12,3002,11,53964
9,4,12,3002,11,54588
9,4,12,3002,11,53639
9,4,12,3002,11,53575
9,4,12,3002,11,54939
9,4,12,3002,11,54107
9,4,12,3002,11,54296
9,4,12,3002,11,53999
9,4,12,3002,11,53787
9,4,12,3002,11,54603
9,4,12,3002,11,53955
9,4,12,3002,11,54284
9,4,12,3002,11,53944
9,4,12,3002,11,55267
9,4,12,3002,11,53744
9,4,12,3002,11,54169
9,4,12,3002,11,54199
9,4,12,3002,11,54815
9,4,12,3002,11,54821
9,4,12,3002,11,54646
9,4,12,3002,11,53852
9,4,12,3002,11,54437
9,4,12,3002,11,53546
9,4,12,3002,11,54045
9,4,12,3002,11,53886
9,4,12,3002,11,54775
9,4,12,3002,11,53780
9,4,12,3002,11,54182
9,4,12,3002,11,54085
9,4,12,3002,11,54242
9,4,12,3002,11,53736
9,4,12,3002,11,53954
9,4,12,3002,11,53166
9,4,12,3002,11,54907
9,4,12,3002,11,53880
9,4,12,3002,11,55204
9,4,12,3002,11,58951
10,4,12,2836,13,72699
10,4,12,2836,13,65676
10,4,12,2836,13,64738
10,4,12,2836,13,65178
10,4,12,2836,13,64284
10,4,12,2836,13,63612
10,4,12,2836,13,63802
10,4,12,2836,13,64695
10,4,12,2836,13,63906
10,4,12,2836,13,63612
10,4,12,2836,13,64083
10,4,12,2836,13,64922
10,4,12,2836,13,89498
10,4,12,2836,13,63642
10,4,12,2836,13,64999
10,4,12,2836,13,63826
10,4,12,2836,13,64978
10,4,12,2836,13,63394
10,4,12,2836,13,63353
10,4,12,2836,13,65189
10,4,12,2836,13,63817
10,4,12,2836,13,64384
10,4,12,2836,13,64880
10,4,12,2836,13,63396
10,4,12,2836,13,75930
10,4,12,2836,13,63630
10,4,12,2836,13,64025
10,4,12,2836,13,64226
10,4,12,2836,13,64085
10,4,12,2836,13,64037
10,4,12,2836,13,64215
10,4,12,2836,13,64015
10,4,12,2836,13,64143
10,4,12,2836,13,88662
10,4,12,2836,13,64586
10,4,12,2836,13,63449
10,4,12,2836,13,63493
10,4,12,2836,13,63606
10,4,12,2836,13,64223
10,4,12,2836,13,64069
10,4,12,2836,13,65271
10,4,12,2836,13,63773
10,4,12,2836,13,64449
10,4,12,2836,13,63351
10,4,12,2836,13,64009
10,4,12,2836,13,64029
10,4,12,2836,13,63272
10,4,12,2836,13,63630
10,4,12,2836,13,63687
10,4,12,2836,13,63893
10,4,12,2836,13,63007
10,4,12,2836,13,63811
10,4,12,2836,13,64191
10,4,12,2836,13,64342
10,4,12,2836,13,93869
10,4,12,2836,13,63942
10,4,12,2836,13,64965
10,4,12,2836,13,64481
10,4,12,2836,13,64246
10,4,12,2836,13,64261
10,4,12,2836,13,63914
10,4,12,2836,13,75662
10,4,12,2836,13,64195
10,4,12,2836,13,63862
10,4,12,2836,13,63085
10,4,12,2836,13,63435
10,4,12,2836,13,64935
10,4,12,2836,13,64600
10,4,12,2836,13,64141
10,4,12,2836,13,63810
10,4,12,2836,13,63817
10,4,12,2836,13,64006
10,4,12,2836,13,63865
10,4,12,2836,13,63532
10,4,12,2836,13,64704
10,4,12,2836,13,64287
10,4,12,2836,13,63909
10,4,12,2836,13,63434
10,4,12,2836,13,64141
10,4,12,2836,13,63639
10,4,12,2836,13,63687
10,4,12,2836,13,64066
10,4,12,2836,13,64153
10,4,12,2836,13,87693
10,4,12,2836,13,63944
10,4,12,2836,13,63780
10,4,12,2836,13,63472
10,4,12,2836,13,63959
10,4,12,2836,13,63010
10,4,12,2836,13,63728
10,4,12,2836,13,63241
10,4,12,2836,13,64075
10,4,12,2836,13,63810
10,4,12,2836,13,63555
10,4,12,2836,13,63268
10,4,12,2836,13,64004
10,4,12,2836,13,64010
10,4,12,2836,13,64073
10,4,12,2836,13,64102
10,4,12,2836,13,63452
10,5,12,3135,12,72200
10,5,12,3135,12,65151
10,5,12,3135,12,64386
10,5,12,3135,12,63672
10,5,12,3135,12,63984
10,5,12,3135,12,63902
10,5,12,3135,12,64121
10,5,12,3135,12,63747
10,5,12,3135,12,75969
10,5,12,3135,12,87495
10,5,12,3135,12,64180
10,5,12,3135,12,63587
10,5,12,3135,12,64535
10,5,12,3135,12,63955
10,5,12,3135,12,63615
10,5,12,3135,12,63387
10,5,12,3135,12,63922
10,5,12,3135,12,63038
10,5,12,3135,12,63491
10,5,12,3135,12,63605
10,5,12,3135,12,63853
10,5,12,3135,12,63752
10,5,12,3135,12,63735
10,5,12,3135,12,63861
10,5,12,3135,12,64620
10,5,12,3135,12,62999
10,5,12,3135,12,63210
10,5,12,3135,12,63555
10,5,12,3135,12,64524
10,5,12,3135,12,63623
10,5,12,3135,12,64009
10,5,12,3135,12,63939
10,5,12,3135,12,63959
10,5,12,3135,12,62996
10,5,12,3135,12,62743
10,5,12,3135,12,63447
10,5,12,3135,12,63521
10,5,12,3135,12,63221
10,5,12,3135,12,63184
10,5,12,3135,12,89037
10,5,12,3135,12,63599
10,5,12,3135,12,62970
10,5,12,3135,12,62848
10,5,12,3135,12,63804
10,5,12,3135,12,63294
10,5,12,3135,12,64098
10,5,12,3135,12,64501
10,5,12,3135,12,62794
10,5,12,3135,12,64742
10,5,12,3135,12,63875
10,5,12,3135,12,63826
10,5,12,3135,12,63630
10,5,12,3135,12,64014
10,5,12,3135,12,63788
10,5,12,3135,12,63801
10,5,12,3135,12,63559
10,5,12,3135,12,63308
10,5,12,3135,12,63229
10,5,12,3135,12,63733
10,5,12,3135,12,63050
10,5,12,3135,12,76685
10,5,12,3135,12,63710
10,5,12,3135,12,64322
10,5,12,3135,12,63719
10,5,12,3135,12,68360
10,5,12,3135,12,73534
10,5,12,3135,12,62049
10,5,12,3135,12,62413
10,5,12,3135,12,61720
10,5,12,3135,12,61601
10,5,12,3135,12,61240
10,5,12,3135,12,61749
10,5,12,3135,12,61798
10,5,12,3135,12,60786
10,5,12,3135,12,61515
10,5,12,3135,12,62166
10,5,12,3135,12,60939
10,5,12,3135,12,61509
10,5,12,3135,12,61877
10,5,12,3135,12,61579
10,5,12,3135,12,61976
10,5,12,3135,12,62048
10,5,12,3135,12,75784
10,5,12,3135,12,65185
10,5,12,3135,12,65265
10,5,12,3135,12,66405
10,5,12,3135,12,65453
10,5,12,3135,12,65366
10,5,12,3135,12,65349
10,5,12,3135,12,65298
10,5,12,3135,12,65505
10,5,12,3135,12,65595
10,5,12,3135,12,66218
10,5,12,3135,12,65832
10,5,12,3135,12,66011
10,5,12,3135,12,65873
10,5,12,3135,12,65794
10,5,12,3135,12,65244
10,5,12,3135,12,65309
10,5,12,3135,12,66010
6,10,12,3016,11,27662
6,10,12,3016,11,34693
6,10,12,3016,11,33709
6,10,12,3016,11,33827
6,10,12,3016,11,33094
6,10,12,3016,11,33108
6,10,12,3016,11,33467
6,10,12,3016,11,33239
6,10,12,3016,11,33260
6,10,12,3016,11,33106
6,10,12,3016,11,43664
6,10,12,3016,11,31014
6,10,12,3016,11,31753
6,10,12,3016,11,30437
6,10,12,3016,11,30093
6,10,12,3016,11,30692
6,10,12,3016,11,30818
6,10,12,3016,11,30888
6,10,12,3016,11,44345
6,10,12,3016,11,44292
6,10,12,3016,11,30876
6,10,12,3016,11,31038
6,10,12,3016,11,31315
6,10,12,3016,11,31003
6,10,12,3016,11,30818
6,10,12,3016,11,31282
6,10,12,3016,11,30258
6,10,12,3016,11,30981
6,10,12,3016,11,30950
6,10,12,3016,11,31072
6,10,12,3016,11,30577
6,10,12,3016,11,30353
6,10,12,3016,11,30928
6,10,12,3016,11,30816
6,10,12,3016,11,30444
6,10,12,3016,11,30757
6,10,12,3016,11,30849
6,10,12,3016,11,52620
6,10,12,3016,11,31380
6,10,12,3016,11,30903
6,10,12,3016,11,30288
6,10,12,3016,11,30453
6,10,12,3016,11,30851
6,10,12,3016,11,30988
6,10,12,3016,11,30547
6,10,12,3016,11,30906
6,10,12,3016,11,31043
6,10,12,3016,11,31288
6,10,12,3016,11,31011
6,10,12,3016,11,30907
6,10,12,3016,11,31030
6,10,12,3016,11,30655
6,10,12,3016,11,30793
6,10,12,3016,11,31283
6,10,12,3016,11,31298
6,10,12,3016,11,31082
6,10,12,3016,11,30946
6,10,12,3016,11,31375
6,10,12,3016,11,45136
6,10,12,3016,11,33517
6,10,12,3016,11,33046
6,10,12,3016,11,33628
6,10,12,3016,11,33381
6,10,12,3016,11,33400
6,10,12,3016,11,33668
6,10,12,3016,11,33896
6,10,12,3016,11,33610
6,10,12,3016,11,33057
6,10,12,3016,11,32766
6,10,12,3016,11,33718
6,10,12,3016,11,32438
6,10,12,3016,11,33150
6,10,12,3016,11,32702
6,10,12,3016,11,33021
6,10,12,3016,11,32934
6,10,12,3016,11,33036
6,10,12,3016,11,33025
6,10,12,3016,11,33039
6,10,12,3016,11,32840
6,10,12,3016,11,32753
6,10,12,3016,11,32637
6,10,12,3016,11,32322
6,10,12,3016,11,33209
6,10,12,3016,11,32704
6,10,12,3016,11,32436
6,10,12,3016,11,32955
6,10,12,3016,11,33010
6,10,12,3016,11,32788
6,10,12,3016,11,33188
6,10,12,3016,11,32734
6,10,12,3016,11,34141
6,10,12,3016,11,34318
6,10,12,3016,11,32351
6,10,12,3016,11,33202
6,10,12,3016,11,32595
6,10,12,3016,11,34095
6,10,12,3016,11,33950
6,10,12,3016,11,33507
6,10,12,3016,11,33784
6,10,12,3016,11,33590
1,16,12,717,4,10872
1,16,12,717,4,12582
1,16,12,717,4,12824
1,16,12,717,4,12776
1,16,12,717,4,12770
1,16,12,717,4,12836
1,16,12,717,4,13488
1,16,12,717,4,12879
1,16,12,717,4,12686
1,16,12,717,4,12889
1,16,12,717,4,12969
1,16,12,717,4,12659
1,16,12,717,4,13316
1,16,12,717,4,13017
1,16,12,717,4,12798
1,16,12,717,4,12877
1,16,12,717,4,12960
1,16,12,717,4,12637
1,16,12,717,4,12542
1,16,12,717,4,12653
1,16,12,717,4,12606
1,16,12,717,4,12480
1,16,12,717,4,13538
1,16,12,717,4,12882
1,16,12,717,4,12649
1,16,12,717,4,12460
1,16,12,717,4,12945
1,16,12,717,4,12293
1,16,12,717,4,13965
1,16,12,717,4,12474
1,16,12,717,4,13276
1,16,12,717,4,13032
1,16,12,717,4,12650
1,16,12,717,4,12445
1,16,12,717,4,12523
1,16,12,717,4,12606
1,16,12,717,4,12574
1,16,12,717,4,13226
1,16,12,717,4,12207
1,16,12,717,4,13179
1,16,12,717,4,13312
1,16,12,717,4,12647
1,16,12,717,4,12435
1,16,12,717,4,13172
1,16,12,717,4,12424
1,16,12,717,4,13007
1,16,12,717,4,13080
1,16,12,717,4,13062
1,16,12,717,4,12370
1,16,12,717,4,13051
1,16,12,717,4,12714
1,16,12,717,4,12887
1,16,12,717,4,12412
1,16,12,717,4,12956
1,16,12,717,4,12622
1,16,12,717,4,12630
1,16,12,717,4,12818
1,16,12,717,4,12932
1,16,12,717,4,12575
1,16,12,717,4,12766
1,16,12,717,4,12389
1,16,12,717,4,12916
1,16,12,717,4,12434
1,16,12,717,4,12743
1,16,12,717,4,12266
1,16,12,717,4,13031
1,16,12,717,4,12783
1,16,12,717,4,13204
1,16,12,717,4,12570
1,16,12,717,4,13316
1,16,12,717,4,12280
1,16,12,717,4,12671
1,16,12,717,4,13541
1,16,12,717,4,12581
1,16,12,717,4,23994
1,16,12,717,4,11764
1,16,12,717,4,11703
1,16,12,717,4,11872
1,16,12,717,4,12265
1,16,12,717,4,12026
1,16,12,717,4,11913
1,16,12,717,4,11839
1,16,12,717,4,12026
1,16,12,717,4,12445
1,16,12,717,4,12075
1,16,12,717,4,12237
1,16,12,717,4,12296
1,16,12,717,4,11780
1,16,12,717,4,11924
1,16,12,717,4,12464
1,16,12,717,4,12255
1,16,12,717,4,11668
1,16,12,717,4,12151
1,16,12,717,4,11812
1,16,12,717,4,12060
1,16,12,717,4,12109
1,16,12,717,4,12185
1,16,12,717,4,11851
1,16,12,717,4,11972
1,16,12,717,4,11887